Origin,Destination,Current Mode,Suggested Mode,Current Cost,Optimal Cost,Savings (%),Number of Shipments
AGO,BOL,Air,Sea,13719.23773018417,2821.2014760079705,79.43616451954216,19
STP,RUS,Air,Sea,23826.08034891616,4904.815917554346,79.41408806766883,513
SSD,SYC,Air,Sea,10634.372365685167,2192.1672326631415,79.38602150384733,19
ZMB,MDG,Air,Sea,6864.427602740689,1416.625947813358,79.36279570859256,19
MDG,SWZ,Air,Sea,4007.3950286633917,827.4519102394096,79.35187561193851,19
COD,BOL,Air,Sea,18014.59898946307,3731.7309831068537,79.28496223929501,19
BWA,SUR,Air,Sea,39214.04233490989,8168.377380040284,79.16976446784606,19
MDG,CZE,Air,Sea,10656.077786715674,2220.5254434931935,79.16188781709724,19
MDG,BDI,Air,Sea,6245.059179164225,1303.2338902777185,79.1317607585565,19
MDG,JPN,Air,Sea,13970.521237548663,2916.1927271995014,79.12609932289692,114
COM,SRB,Air,Sea,23908.191787620744,4995.415995910102,79.10583936968148,19
MRT,ESP,Air,Sea,2628.946119084377,549.6940850692885,79.09070554626891,171
RWA,JPN,Air,Sea,17768.277355911712,3722.1470129127324,79.05172832258648,114
MDG,SGP,Air,Sea,7133.82828981753,1496.7681937962097,79.01872412695128,19
GNQ,IDN,Air,Sea,39758.186372631964,8343.853487620723,79.0134957127614,152
BDI,PRY,Air,Sea,24298.156777905675,5103.851334997688,78.99490326921168,19
MDG,KWT,Air,Sea,19756.395528337052,4153.869816363413,78.97455631314213,19
AGO,USA,Air,Sea,5012.645640777766,1058.3852583981427,78.88569561374534,475
MDG,NGA,Air,Sea,9831.454885744799,2086.8671704504695,78.77356714033911,38
SYC,COL,Air,Sea,52810.988203253095,11210.435986813525,78.7725313079391,76
CPV,ISR,Air,Sea,12193.905941538149,2598.822927918286,78.68752686482944,19
ETH,USA,Air,Sea,12864.961561201848,2745.0349811069036,78.66270359186007,475
SYC,LBN,Air,Sea,18356.080434517506,3923.292249617973,78.62674298244816,19
STP,MWI,Air,Sea,7889.773321677776,1688.7461733864384,78.59575802074725,19
CPV,ESP,Air,Sea,3623.9978353051897,777.4370214491897,78.54753074421417,171
GIN,CPV,Air,Sea,3569.870470946331,766.8120239970713,78.51989224153003,19
SSD,JPN,Air,Sea,13270.445723814597,2851.4738553296634,78.51259923988442,114
CMR,BOL,Air,Sea,13030.978061302034,2802.140139622428,78.49631757155731,38
CPV,NER,Air,Sea,6005.109787927145,1292.4540241546488,78.47742889308972,19
MDG,QAT,Air,Sea,10416.401825391136,2244.200701115041,78.4551254959793,19
SYC,GEO,Air,Sea,19066.985955569675,4115.113213225787,78.41759980935153,19
MUS,BFA,Air,Sea,28076.056630876952,6078.1988934491255,78.35095229589841,19
LBY,CHL,Air,Sea,35005.449101062986,7579.821107090149,78.34673943131905,19
BWA,MDG,Air,Sea,4777.744190603466,1039.039457603949,78.25250963315577,19
ZAF,ESP,Air,Sea,4720.030607402787,1028.5843314743288,78.20810039110508,684
CIV,PRT,Air,Sea,4708.935886364692,1028.3459036980717,78.16181981420102,19
CIV,SWE,Air,Rail,6016.814434219043,1314.0276666818797,78.16074135162464,19
MUS,KAZ,Air,Sea,28842.61793400127,6299.376633695374,78.1594838301092,38
MDG,KOR,Air,Sea,13785.447444969543,3019.507828255168,78.09641043347477,57
MDG,TZA,Air,Sea,4540.849975641813,997.0178590544705,78.04336491179605,19
MDG,KEN,Air,Sea,5914.847725490493,1306.2861977634664,77.91513394108313,38
MUS,DZA,Air,Sea,29952.716727414838,6619.325449603266,77.90075100752115,38
SYC,PAK,Air,Sea,17583.86107608952,3933.833524928339,77.62815852612965,57
SYC,BWA,Air,Sea,14796.15872842596,3351.984241694661,77.34557797589096,19
CPV,MWI,Air,Sea,10696.088007687196,2444.7170229967414,77.14382098165477,19
MDG,LBN,Air,Sea,9880.304047850934,2268.538597645336,77.03978959899756,19
MDG,DZA,Air,Sea,17099.30919293528,3929.0127989740004,77.02238871382417,38
CPV,NLD,Air,Sea,6532.476297370426,1502.1351637418506,77.00511880392864,38
EGY,NIC,Air,Sea,20485.537204944514,4717.485420966685,76.97162942923438,19
SYC,DNK,Air,Sea,27718.16969108481,6400.853003241162,76.90737492923311,19
MDG,CHN,Air,Sea,9445.930016393755,2182.853126853693,76.891072418859,475
CPV,HND,Air,Sea,16566.551846508897,3828.391715498208,76.89083551623344,19
GIN,BRN,Air,Sea,22764.874300339783,5267.914258188671,76.85946257076394,19
CPV,ITA,Air,Sea,6486.628514735905,1503.6288184933785,76.81956327424129,133
MDG,GBR,Air,Sea,12050.599806644543,2808.7324279327663,76.69217737706245,57
MDG,AND,Air,Sea,17563.46773553804,4098.495033243305,76.66465930899065,19
EGY,PAN,Air,Sea,6599.745033694266,1540.1673652394327,76.66322930088543,19
SSD,STP,Air,Sea,9191.807339198736,2160.9157318267207,76.49085047059863,19
KEN,GUY,Air,Sea,18478.773412234335,4379.117690132079,76.30190277005737,38
BFA,CPV,Air,Sea,5449.66751286305,1294.7122770980925,76.24236205159058,19
AGO,ECU,Air,Sea,19081.46632607645,4555.43662133462,76.12638073254764,38
DZA,PRT,Air,Road,2285.9490420698166,546.6450910597132,76.08673329984852,38
MLI,USA,Air,Sea,6507.230651525344,1556.6760791232757,76.07774854640539,475
NGA,BOL,Air,Sea,11818.665720551357,2828.2669618017653,76.06949017194283,38
MDG,BLR,Air,Sea,14914.677176406343,3576.6326776806786,76.01937584449642,38
LSO,MDG,Air,Sea,9117.109918989341,2189.373841349481,75.9860979981233,19
GHA,BRN,Air,Sea,17479.579886215935,4198.742972960387,75.97915395969306,19
MDG,ITA,Air,Sea,8130.444326763306,1953.2701985484894,75.97584928884105,133
DZA,USA,Air,Sea,5118.093023828515,1235.0617417910162,75.86871250598828,950
GNQ,CAF,Air,Sea,4086.4532741981875,994.1904887135526,75.67106676611579,19
RWA,MDG,Air,Sea,8228.282714092695,2002.0096573858625,75.6691678330766,19
DZA,JPN,Air,Sea,9880.530576891662,2411.7569963276273,75.59081491060627,228
MUS,CMR,Air,Sea,21859.23135946287,5347.967332645149,75.53451333809132,38
ETH,HND,Air,Sea,25160.90619250844,6171.11048554482,75.47341721983668,19
CPV,GIN,Air,Sea,2915.846929030651,718.0456392781492,75.37437126314248,19
CPV,MRT,Air,Sea,2415.9935057322964,595.4065352402965,75.35562352185103,19
COD,MDG,Air,Sea,9867.428063368623,2439.3102575867256,75.27916857440992,19
